item_id,abstract,artifacts,intersection,lowpoly,noisy,open,partial,scale,set,simple,quality
35a8ae56-ed62-4f7a-8af5-448be4cbc8b4,0,0,0,0,0,0,0,0,0,0,1
35a8d1e9-2a45-4669-a24e-2db3abc72e62,1,0,0,0,0,0,0,0,0,0,0
35a9b9a4-48ee-4d71-b73f-9c9723520923,0,1,0,1,1,0,0,0,0,0,0
35adc092-270d-4884-8c99-0f9d1c9f724c,0,0,0,0,1,0,0,0,0,0,0
35aee9ca-40eb-4b8b-ac47-67162b55690f,0,0,0,0,0,0,0,0,0,1,0
35bca649-4e3b-48dd-a39f-16911537eb31,0,0,0,0,0,1,0,0,0,1,0
35cb8d2b-5e66-4505-aeb8-f5513ae0698d,0,0,0,0,0,0,0,0,0,1,0
35cbdc6b-6dd7-4e43-85fc-1f35bbb7d9f5,0,0,0,0,0,0,0,0,0,1,0
35cff652-3735-456c-8639-838352cf7af0,0,0,0,0,1,0,0,0,0,0,0
35d2f285-dca3-4688-bb0c-a9e9d746715f,0,0,0,0,0,0,0,0,0,0,1
35d931d9-be3d-4096-ab1e-7581fbe35891,1,0,0,0,1,0,0,0,0,0,0
35e9b57a-68cb-45c9-b6b5-7a0edde0205a,0,1,0,0,0,0,0,0,0,0,0
35ec48f6-3d8b-46bf-aebd-245fbc6e57a9,0,0,0,0,0,0,0,0,0,1,0
35ed2d33-a6d3-4cbe-8b97-5fd8d6920e9e,1,0,0,0,0,0,0,0,0,0,0
35f1ef30-9e5a-4cf9-b9e1-6d6cd6133792,0,0,0,0,1,0,0,1,0,0,0
35f9a2ed-456c-4790-84d9-60e16975ed1a,0,0,0,1,0,0,0,0,0,0,0
35fac8c9-3447-481e-87b9-dfd04c23f405,0,0,0,0,1,0,0,0,0,0,0
35fdd469-8004-479b-bded-de0975af5a80,1,0,0,1,0,1,0,0,1,1,0
3609ed9f-0c9b-4b96-adaa-e2aedaed733e,0,0,0,0,1,0,0,0,0,0,0
36214767-e1d7-43a8-b307-662ede73d010,0,0,0,0,0,0,0,0,0,1,0
363968b3-5224-43a4-805e-91f13cbf4abc,1,0,0,0,0,0,0,0,0,0,0
3639c56a-8c23-4c4b-bb5e-4b5ab356f7fd,0,0,0,0,1,0,0,0,0,0,0
366386b3-57a7-4d65-afa2-55d7740d9813,0,0,0,0,1,0,0,0,0,0,0
3668b947-0f9c-4b43-8c79-e772afeb27f3,0,0,0,0,1,0,0,0,0,0,0
366d5305-899e-4a84-a904-e7cc7a94b75a,0,0,0,0,0,0,0,0,0,0,1
367828e3-1654-420b-9162-952702730277,0,0,0,0,1,0,0,0,0,0,0
368815cc-e45f-4da9-9e4b-cfe09902a331,1,0,0,0,0,0,0,0,0,0,0
36911092-d576-4b53-8d96-63e4a597b107,0,0,0,0,0,0,0,0,1,0,0
3696b4a0-bd89-419c-b9d8-9ced5b1fa29a,0,0,0,1,0,0,0,0,0,0,0
3696fab2-3c16-4d94-be21-3ba7fce70225,0,0,0,0,1,1,0,0,0,0,0
36a1fef8-7b2e-4a96-9df7-dfaf55562dcf,0,0,0,0,1,0,0,0,0,0,0
36aa0d7f-4757-4b66-b47a-7e94b5c25a55,0,0,0,0,0,0,0,0,0,1,0
36bac23a-a3f7-4d2d-bdad-3d7828144877,0,0,0,0,0,0,0,0,0,0,1
36bf4094-af38-41b4-930c-e5145c4a5aaf,1,0,0,0,0,0,0,0,0,1,0
36bfcf54-37a6-47d7-a651-7b5d53d98fa3,0,0,0,0,0,0,0,0,0,1,0
36d786d5-b529-4ceb-ab79-1eb47e155187,0,0,0,0,1,0,0,0,0,0,0
36e7f5dd-3678-46e6-9614-d5d4deba9e5f,1,0,0,0,0,0,0,0,0,1,0
36e9cbff-cd5f-469f-82bf-cd360f3e5707,0,0,0,0,1,0,0,0,0,0,0
36f60028-e6c8-4e98-9530-a452dd402a74,0,0,0,0,0,0,0,0,0,0,1
36f8a1f5-da66-4f3b-8385-bf999b930924,0,0,0,0,0,0,0,0,1,1,0
36fdf497-7069-4fd8-b5b7-066f2dff2bd8,0,0,0,0,0,0,0,0,0,0,1
370e6b57-98df-4217-8bbe-78f5da34706e,0,0,0,0,1,0,0,0,0,1,0
3715caad-e012-434f-ba83-ae50a4ec14be,0,0,0,1,0,0,0,0,0,0,0
37221015-c8e1-409a-953c-f7059b221bf9,0,1,0,0,0,0,0,0,0,0,0
372385e1-1879-4ed7-99a6-f10e91ce10f5,0,0,0,0,1,0,0,0,0,0,0
3726b320-64e6-4ccd-92b8-204d0ce2d4f7,0,0,0,1,0,0,0,0,0,0,0
372988df-4f38-413b-82ed-3079bac7822e,0,0,0,0,0,0,0,0,0,0,1
372acd0b-b407-4130-9e57-668e8b9ed64b,0,0,0,0,0,0,0,0,0,1,0
372b2b9c-8f38-452c-94ce-aad8b26a76d8,0,0,0,0,0,0,0,0,0,1,0
3737156c-0511-4aa9-b7b5-cfe89507d6c8,0,0,0,0,0,0,0,0,0,1,0
3738eecd-e399-48f0-afa4-5cb75de8d204,0,0,0,0,0,0,0,0,0,1,0
375a9777-bb66-4789-bd76-59b7c72d05ee,1,0,0,0,0,0,0,0,1,0,0
376190c3-0823-438f-a463-e53a82a08350,0,0,0,0,0,0,0,0,1,0,0
37692d4c-46cf-44c7-9c7d-b669ab60259f,0,0,0,0,0,0,0,1,0,1,0
376a1d40-5a5d-4f8e-83d7-a14ea03f18cd,0,0,0,0,0,0,0,0,0,0,1
3770e250-8fd9-4aeb-8b71-2d995e72a809,0,0,0,0,1,0,0,0,0,0,0
3771d63f-134e-4d24-8354-beb69491f389,0,0,0,0,0,0,0,0,0,1,0
37817674-2806-40e5-a960-179023c3bebf,0,0,0,0,0,0,0,0,1,1,0
3781ddf6-0fbe-4b55-a258-a40b3892f05d,0,0,0,0,0,0,1,0,0,0,0
3787ea31-518e-4b00-9bcf-43dfb1b1536d,0,0,0,1,0,0,0,0,0,0,0
37948780-54f7-4ea6-a439-7dd2c1086d17,0,0,0,0,0,0,0,0,1,0,0
37961222-972f-4009-a652-4d1602e8c32a,0,0,0,0,0,0,0,0,1,0,0
379b6d6c-8727-4b1c-a180-e02c363037d5,0,0,0,0,0,0,0,0,0,1,0
379cbabf-8242-4599-ac6f-834e65d53233,0,0,0,0,0,0,0,0,1,0,0
37a420c3-332c-4b1a-aa29-35b386b52057,0,0,0,0,1,0,0,0,0,0,0
37ad5667-a02b-4f82-9626-b9187e66114b,0,0,0,0,1,0,0,0,0,0,0
37af6b61-2b29-4890-a715-67fad7663a54,1,0,0,0,0,0,0,0,0,0,0
37b91063-d901-4a1d-9d65-e5e2463455fa,0,0,0,1,0,0,0,0,0,0,0
37bbdd2a-2fda-4fcc-bc07-4e2a9c80b60a,0,0,0,0,1,0,0,0,0,0,0
37bcd784-2354-4ee2-8c2d-fd816d1cfbb7,0,0,0,1,0,0,0,0,0,0,0
37ccdd91-4b20-43b6-a5e1-b8e70864c464,0,0,0,0,0,0,0,0,0,0,1
37d3501f-48fe-46b2-ae84-b7365f368f91,0,0,0,0,1,0,0,0,0,0,0
37da42d1-6256-4460-a434-d9358e8d2871,0,0,0,0,1,0,0,0,0,0,0
37ded9f7-4114-444d-a0e2-89b1dace8bea,0,0,0,0,0,0,0,0,0,0,1
37eba960-6ac2-4105-88f9-3e6d64e0f07a,0,0,0,1,0,0,0,0,0,0,0
37f15009-7011-4d3a-af02-11aa252c2077,0,0,0,0,1,0,0,0,0,0,0
37f3788f-afe2-4cdc-9c54-680698076a81,0,0,0,0,0,0,0,0,0,0,1
37f69cd2-a805-4161-a109-6daa85095c5e,0,0,0,0,0,1,0,0,0,0,0
38048280-1a0f-43ee-bf4d-a98d5f788681,0,0,0,0,0,0,0,0,0,0,1
381721a4-6dbd-488c-a462-3aa78dcb4410,0,0,0,0,1,0,0,0,0,0,0
381b642e-3f2d-49a1-bc1d-610d0e85b8c8,0,0,0,0,0,0,0,0,1,0,0
381b9dfa-7693-40b7-98d3-c1239b5e75ad,0,1,1,1,0,1,0,1,0,0,0
381bf624-31df-4eec-a4b3-17e5394ef13b,1,0,0,0,0,0,0,0,0,0,0
3824f6dc-a0b0-4725-8404-cc1d24e3d4fb,0,0,0,0,1,0,0,0,0,0,0
382f195c-83bc-4ca9-ad89-3138da07f4a8,0,0,0,0,0,0,0,0,0,0,1
382f7242-207c-4002-b47a-8d5d89c35a27,0,0,0,0,0,0,0,0,0,0,1
383a752f-fcfc-4ae5-8bb2-b8a604fb27ab,0,0,0,0,0,0,0,0,0,0,1
383ff8b1-e772-41aa-8111-28b4b17eedde,0,0,0,0,1,0,0,0,0,0,0
38505aeb-d07a-4bed-98b6-9ace6e93ede8,0,0,0,0,0,0,0,0,1,0,0
3850ef1d-6b5f-49b6-8cf6-01eeffc10184,0,0,0,1,0,0,0,0,0,0,0
387044f8-c037-4fea-b539-3370c3e8f8b9,0,0,0,1,0,0,0,0,0,0,0
387c3c69-bc3c-43e9-a1f4-4d071277f147,0,0,0,0,0,1,0,0,0,1,0
38831bed-03e4-4663-9ab6-9fa94321ec2e,0,1,0,0,1,0,0,0,0,0,0
3887b446-9228-4be4-9fa6-da5d709345f7,0,0,0,0,1,0,0,0,0,0,0
38927c19-ec92-4265-950d-aa2fa728a2d7,0,0,0,0,0,0,0,0,1,0,0
3898e703-81dc-4f49-a487-867ba2732799,0,0,0,0,0,0,0,0,1,0,0
389e4617-fccc-45a4-bc8b-99bbbc6d81d3,0,0,0,0,1,0,0,0,0,0,0
38a0820e-4824-44fa-b57c-59daf7590c6c,0,1,0,0,1,0,1,0,0,0,0
38a25013-8baf-4e76-8acd-17107a1c7693,1,1,0,0,0,1,0,0,0,0,0
38ab2b07-3538-4476-aff0-428bc1d050b4,0,0,0,0,1,0,0,0,0,0,0
38abef6f-25ac-47dc-8825-54017e47e530,1,0,0,0,0,0,0,0,0,0,0
38b49f4e-f469-4dd4-a273-62c1fc35a94d,0,0,0,0,0,1,0,0,0,0,0
38b54f02-3116-48e5-af4f-b4d9ad1f0e09,0,0,0,0,1,0,0,0,0,0,0
38baffd7-5aba-4c94-9d28-7b89cb3a5321,0,0,0,0,1,1,0,0,0,0,0
38bb4ae7-a3ca-4d32-b7ce-d5e179f4a812,0,0,0,0,1,0,0,0,0,0,0
38bf128b-840f-4f65-9ece-28594de346e7,0,0,0,0,0,0,0,0,0,1,0
38c43e9c-0769-43eb-9b6f-8b642111500e,0,0,0,0,0,1,0,0,1,0,0
38c9dd8f-b9da-4a33-99d8-506f2a88b2d9,0,0,0,0,0,0,1,0,0,0,0
38d0e11c-a323-48f1-9372-40e660d6a126,0,0,0,0,1,0,0,0,0,0,0
38d311e1-ec38-4944-ad16-a9ae43b522ca,0,0,0,0,1,0,0,0,0,0,0
38d81eba-7cbd-4129-a574-b22dcdc5b6ea,0,0,0,0,0,0,0,0,0,0,1
38d82afd-bc5c-43e2-8c75-508d846fdc8e,0,0,0,0,1,0,0,0,0,0,0
38de8c90-250d-43b9-921c-d0296f610306,0,0,0,1,0,0,0,0,0,0,0
38e8c2c9-86e8-4cd1-8503-bc999dc94a30,0,0,0,0,1,1,0,0,0,1,0
38f37e49-ef27-4fae-ade2-cba676a1353a,0,0,0,0,0,0,0,0,0,1,0
38f69e85-dc12-4c23-9c0c-26af80efe3c3,0,0,0,0,0,0,1,0,0,0,0
38f7862d-e39a-4afe-ad29-66ef59a30112,0,0,0,0,0,0,0,0,0,0,1
38fa62a9-1ef3-4afb-b4aa-aa9c6b10aef8,0,0,0,0,1,0,0,0,0,0,0
390efb88-94d5-4d66-8c2d-2684061cad0b,0,0,0,0,0,1,0,0,0,0,0
3910fb81-ff35-4d92-9715-e9e8e6ad0be6,0,0,0,0,0,0,0,0,1,0,0
391b2c8d-edc6-4a6d-94f5-0806e4a0d897,0,0,0,0,0,0,0,0,0,0,1
391faddc-1f88-41db-8895-ddeed15d117d,0,0,0,0,0,0,1,0,0,1,0
39218e51-0c88-4ded-af0f-fdbaf49b669a,0,0,0,0,0,0,0,0,0,0,1
3938462c-5859-45ac-9d12-9e4c72f8fd73,0,0,0,0,1,0,0,0,0,0,0
393cd047-dd79-4cfc-a00f-aa64b169d70e,1,0,0,1,0,0,0,0,1,0,0
394cc7e1-4b72-445a-91a5-cf9bbd099533,0,1,0,0,1,0,0,0,0,0,0
3956652c-b84a-4740-8b22-79e0e3cf0deb,1,1,0,0,0,0,0,0,1,0,0
395aa2cc-43d2-429a-a85a-4988fb0a505b,0,1,0,0,1,0,0,0,0,0,0
3961ed33-75c5-4f3e-b981-1341e292e203,0,0,0,1,0,0,0,0,0,0,0
39704163-919b-4f59-9054-2260f2bf7563,0,0,0,0,1,0,0,0,0,0,0
397472f8-0eba-4188-91ea-d63248c96201,0,0,0,0,1,0,0,0,0,0,0
398463ca-3acb-4aa1-b235-94132d6e4a35,0,0,0,0,1,0,0,0,0,0,0
398712a1-7a46-4c87-9a2d-6ce92e51db22,0,0,0,1,0,0,0,0,0,0,0
39877a18-d074-4ad6-8b53-12aadfac8acf,0,0,0,0,1,0,0,0,0,0,0
398cb998-3432-4ab4-a81b-42099f6e4c91,0,0,0,0,1,0,0,0,0,0,0
3993e9e6-5292-4fcc-87fb-9d382c9cc4bb,0,0,0,0,1,0,0,0,0,0,0
399768d4-060a-4694-9154-540103345485,0,0,0,0,1,0,0,0,0,0,0
399abdd4-45b6-4e75-920b-bfff1f4640a3,0,0,0,0,0,0,0,0,0,0,1
39a79a78-c12a-4909-be2e-a32a75e06dd3,0,0,0,1,0,0,0,0,0,0,0
39a7f8e0-1f7f-4a86-b2ae-c67e2ef318aa,1,0,0,0,0,0,0,0,0,0,0
39ab4a68-1bfd-4c99-9177-7234935e9fd0,0,0,0,0,0,0,0,0,0,1,0
39aff377-d897-4043-8714-ff03cfe82714,0,0,0,0,0,0,0,0,0,0,1
39b071a1-f3c2-4949-b736-2d15fb3d7919,0,0,0,1,0,0,0,0,0,0,0
39b449e3-b69e-4026-bd05-111a4fcbe17a,1,0,0,0,0,0,0,0,0,0,0
39b72edd-c8d0-4969-a956-9f011b680353,0,1,0,0,1,0,0,0,0,0,0
39b840e4-455e-4b6b-816c-b5382310af36,0,0,0,1,0,0,0,0,0,0,0
39c05c1c-c517-4a7d-9920-1a9fdeccef86,0,1,0,0,1,0,0,0,0,0,0
39cc36b0-68cb-4c28-b910-2ec685d1c1b6,0,0,0,0,1,0,0,0,0,0,0
39d4f78a-2b64-4cf9-b469-8290c6244111,0,0,0,0,0,0,0,0,1,1,0
39da3940-5943-492e-b683-df8e611d2bb4,1,0,0,1,0,0,0,0,1,1,0
39dbd6c1-2f9b-4260-a214-933c177962e7,1,0,0,0,0,0,0,0,0,1,0
39e23e1d-f12a-422b-9182-7049ceccae97,1,0,0,0,0,0,0,0,0,0,0
39f745ba-1121-4bc8-839d-7604baf2f7d1,0,1,0,0,0,0,1,0,0,0,0
39f8eccc-e3d7-42a1-8218-92dfb9505e05,0,0,0,0,1,0,0,0,0,1,0
39ffe973-dca2-4beb-84e9-6c7119d57a76,0,0,0,0,1,0,0,0,0,0,0
3a004d13-b574-44a9-9656-3e2fdd0116e9,0,0,0,0,1,0,0,0,0,0,0
3a010576-7027-4880-968a-f50f66dbdade,0,0,0,1,0,0,0,0,0,0,0
3a03dfdd-5ab4-42ae-8b44-602bc8c31735,1,0,0,1,1,0,0,0,0,0,0
3a04c36e-623f-4af3-8661-56fa581f59c8,0,0,0,0,1,0,0,0,0,0,0
3a06e6d1-2c79-47aa-8d20-9a9c78ba19bd,1,0,0,0,0,0,0,0,0,0,0
3a1832da-e2ad-4482-8695-7c86b95e56f8,0,0,0,0,0,0,0,0,1,0,0
3a1aa431-a5e3-466f-89de-6ba0a5661cd2,0,0,0,0,1,0,0,0,0,0,0
3a216785-85ef-4985-9a96-4d7088169b62,0,0,0,0,1,0,0,0,1,0,0
3a303e03-5e66-4f6c-8015-83ca432d21dd,0,0,0,0,0,0,0,0,1,0,0
3a314894-a26d-44bb-aa05-0ce49e2045fe,0,0,0,0,0,1,1,0,0,0,0
3a348ca0-9daf-449d-bc9b-bb92f80a6ade,0,0,0,0,0,0,0,0,1,0,0
3a3a8019-9cf3-4a3b-b2b5-c87d614a0034,0,0,0,0,0,0,0,0,0,1,0
3a3b01a9-4fb2-4ceb-aa0e-4c79dc4e0342,0,1,0,0,1,0,0,0,0,0,0
3a3bc227-33c4-48ef-b71c-3c85288dd668,0,0,0,0,1,0,0,0,0,0,0
3a4c5c9d-dd0d-4c7d-9388-147fd57a156b,0,0,0,0,0,1,0,0,0,0,0
3a51cb38-4193-40f9-8439-d0225266621f,0,0,0,0,1,0,0,0,0,0,0
3a5d4c28-65ac-4aeb-be35-bf41ebfbac46,0,0,0,0,1,0,0,0,0,0,0
3a6262c8-9b8c-4d94-afbb-9b166cf302e9,0,0,0,0,0,1,0,0,0,0,0
3a62bb37-ee1e-4eb3-9128-01269bb28657,0,0,0,0,0,1,0,0,0,0,0
3a79e144-a9e2-45a5-91d6-31c189a6e4e0,0,0,0,0,1,0,0,0,0,0,0
3a7ecba8-bd3f-467c-a66e-56c5573d00db,0,0,0,0,1,0,0,0,0,0,0
3a8d1226-6332-4767-84ad-dced7c919474,0,0,0,0,0,0,0,0,0,0,1
3a955b0d-1998-49b1-9c22-3ff22fab7f77,0,0,0,0,0,1,0,0,0,1,0
3a97133d-fb46-457c-b828-820953df7b14,0,0,0,0,0,1,0,0,0,1,0
3aaedc3d-12ad-490d-a2aa-97072266bd87,0,0,0,0,1,0,0,0,0,0,0
3ab3d1cc-30f8-4027-a6ae-b0406dbba6fa,0,0,0,0,0,0,0,0,1,0,0
3ab67a97-3d6d-4d82-b2a2-a61a1c9eefae,0,0,0,0,1,0,0,0,0,0,0
3ab6b270-30bc-440f-8550-9e3e9357d262,0,0,0,0,1,0,0,0,0,0,0
3ace636b-3a61-4978-b751-fc2ce72853c0,0,0,0,1,0,0,0,0,0,0,0
3ad2a0ae-7791-451d-8a4d-5408d7002914,0,1,0,0,0,0,0,0,0,0,0
3ae77acb-2c90-4d6d-8e3a-d81c6400fa14,0,0,0,0,1,0,0,0,0,0,0
3ae8971f-46a7-49c7-b40a-0e9824b30ee4,0,1,0,0,1,0,0,0,0,0,0
3aea14e4-f38f-4b4d-84ac-a9638b20cb89,0,0,0,0,1,0,0,0,0,0,0
3aedb33f-cc60-4d89-bcc4-7cfad587c033,1,0,0,0,0,0,0,0,0,0,0
3af6399e-ff35-444d-84d7-73499ce6658e,0,0,0,0,0,0,0,0,0,1,0
3b1ca249-eb2c-4231-b1e5-51c4b83a3904,0,0,0,0,1,0,0,0,0,0,0
3b1ed9c4-e24b-43f4-b340-9141ddd916b0,1,0,0,0,0,0,0,0,1,0,0
3b204583-a94b-4d11-930d-c9bf266f47ae,0,0,0,0,1,0,1,0,0,0,0
3b234190-d3f6-41f0-b7b5-b8c165c54ba0,0,0,0,0,1,0,0,0,0,0,0
3b2650df-a839-445c-b57b-08e1d8b19146,0,0,0,0,1,0,0,0,0,0,0
3b27fa30-fa47-43ae-8154-9571fe01a535,0,0,0,1,0,0,0,0,0,0,0
3b281c6f-7d6d-454e-87d1-142bb961eb03,0,0,0,0,1,0,0,0,0,0,0
3b326f6c-28fd-41ff-847f-8299a488651b,0,0,0,0,0,0,0,0,0,1,0
3b395c95-463f-48be-ac7e-93b5ffbdef5d,0,0,0,0,1,0,0,0,0,0,0
3b3db19c-5571-467f-ae3d-9bac7758907f,0,0,0,0,0,0,0,0,0,1,0
3b425299-891d-458d-9e74-1bd0df100b27,0,0,0,0,0,0,0,0,0,0,1
3b454647-89d4-40ea-9596-5d39ab362b1a,0,0,0,0,0,0,0,0,0,1,0
3b509d05-956c-430c-a3b5-4ea2297f32c4,0,0,0,0,1,0,0,0,0,0,0
3b51e629-bacf-4828-9697-2572acbdc4ea,1,0,0,0,1,0,0,0,1,0,0
3b56ae77-dd45-46cd-997a-36bc72d4880f,1,0,0,0,0,0,0,0,0,0,0
3b5a9e88-3eb4-4970-8d41-ae20f74490dd,0,0,0,1,0,0,0,0,0,0,0
3b6f6cb3-4922-40ad-b354-198f680bed11,0,0,0,0,0,0,0,0,0,1,0
3b6ffb42-fd67-40cc-83d1-cda7508d512e,0,0,0,0,1,0,0,0,0,0,0
3b754134-6346-4f04-b131-e7f6c6453b3c,0,1,0,1,0,0,0,0,1,0,0
3b82703d-eede-47de-9bd7-7378d3727747,0,0,0,1,0,0,0,0,0,0,0
3b8a998e-f891-424f-9d16-3be86dfacafd,0,0,0,0,1,0,0,0,0,0,0
3b8c69c9-7ccd-4fcb-a49c-e184979475ff,1,0,0,0,0,1,0,0,0,1,0
3b914520-d447-4080-85fa-dd5555de349d,0,0,0,1,0,0,0,0,0,0,0
3b95d7a4-8047-43b1-b47d-0af022e86c42,0,0,0,0,0,0,0,0,0,0,1
3ba4153b-45f3-4c31-99ec-29773caf35e1,1,0,0,0,0,0,0,0,1,0,0
3ba7bb71-f170-41df-9147-b5932510037b,0,0,0,1,0,0,0,0,1,0,0
3babaa16-1bf5-4fd0-b36b-5f9e8109eeb9,0,0,0,0,1,0,0,0,0,0,0
3bb6781c-3ad0-47cf-a4d1-2584e7bd8f74,0,0,0,0,1,0,0,0,0,0,0
3bc38e6b-53f5-4254-9b5e-3b3557304a57,0,0,0,0,0,1,0,0,0,0,0
3bc6773c-3e43-4c31-8394-6249e3d37148,0,0,0,0,0,0,0,0,0,0,1
3bcb9490-2e11-4619-a535-677056eac56a,0,0,0,0,0,0,0,0,0,0,1
3bcce04b-42cc-47bd-b0af-57059a8fbe74,0,0,0,0,0,0,0,0,0,1,0
3beba0c0-9a43-4ca2-8045-f24e6d650d98,0,0,0,0,0,1,0,0,0,1,0
3bec7bfd-e1cf-480b-a46f-86aa9f412e91,0,0,0,0,0,0,0,0,0,1,0
3bee6813-aec8-4f16-911e-9faa4e1a1a2d,0,0,0,0,1,0,0,0,0,0,0
3c05365d-983d-4ff8-955f-cc194ffeb5a9,0,0,0,0,0,0,0,0,0,0,1
3c057ebc-5d43-450c-9bfe-9a25a3766143,0,0,0,0,0,0,1,0,0,0,0
3c08366e-f3b1-4c59-a91b-e8223cfb52a0,0,0,0,0,1,0,0,0,0,0,0
3c0c102f-f9e3-4d0e-8a26-963b645dd2cb,0,0,0,0,1,0,0,0,0,0,0
3c15b1a6-21f7-49a6-bef9-b41558cd18a7,0,0,0,0,1,0,0,0,0,0,0
3c188d16-6c1b-4417-8b31-43e06967eba8,0,0,0,0,1,0,0,0,0,1,0
3c249561-57d5-470e-8d15-82cdc1276f10,0,0,0,0,0,0,0,0,1,0,0
3c2fd2d0-065d-4bfc-acfe-dc64c7ad6246,0,0,0,1,0,0,0,0,0,0,0
3c345ed3-d3a4-4d17-aa9f-b44520678c0e,0,0,0,0,0,0,0,0,1,0,0
3c3d2086-1e2a-4ce7-8f7d-d7c5d18ad8bc,0,0,0,0,0,1,0,0,0,0,0
3c3e1dff-0a3d-4eaa-a7d0-e96c37103995,0,0,0,0,1,0,0,0,0,0,0
3c3ed203-7912-4b5f-866b-05bd9dd5d21c,0,1,0,0,1,0,0,0,0,0,0
3c4b7f00-0f91-4003-8bd1-9fc3ccd0f5cc,0,0,0,0,1,0,0,0,0,0,0
3c4c6597-3504-48ff-8fd5-a1828c9c847a,0,0,0,0,0,0,0,0,0,0,1
3c518c58-1030-4d23-ad4d-c0e06175d3fb,0,0,0,0,0,0,0,0,0,0,1
3c664358-1fd9-41c8-ab46-2220b0e06c11,0,0,0,0,0,0,0,0,1,0,0
3c68d57f-0987-4f2d-826d-fb3f2fa9e7c4,0,0,0,0,0,0,0,0,0,1,0
3c6f2425-63a8-4e61-854c-6d6c9c386830,0,0,0,0,0,0,0,0,0,0,1
3c766753-9de8-489c-8135-d78ede82b2af,0,0,0,0,1,0,0,0,0,0,0
3c768881-4eef-41a9-8e12-e60620d62a06,1,0,0,0,0,0,0,0,0,0,0
3c77b372-7592-4a91-89dc-dd09856333e7,1,0,0,0,0,0,0,0,0,0,0
3c7d1edc-9ceb-4b2f-adf9-ccdc901cf0cb,0,0,0,0,0,0,0,0,0,1,0
3c7d673a-2151-4349-b2ae-df53061058f8,0,0,0,0,1,0,0,0,0,0,0
3c7dd821-38b2-4779-bec4-69cf5f3c1b68,0,0,0,0,0,0,0,0,1,0,0
3c855e31-5dbb-443f-a600-8d86dda5808c,0,0,0,0,0,1,0,0,1,0,0
3c91bacc-82bb-4ade-bc49-5d50421adbc1,1,0,0,0,0,0,0,0,0,0,0
3c9c3622-b669-495d-8d46-034d3a210b1a,0,0,0,0,0,0,0,0,1,0,0
3c9f2afb-8993-4f39-bbb0-0528f60f9bf7,0,0,0,0,0,0,1,0,0,0,0
3cb0c381-cd89-41f4-8309-ddef12e3f101,1,0,0,0,0,0,0,0,0,0,0
3cb30286-b663-4933-8735-a464f514381c,0,0,0,0,1,0,0,0,1,0,0
3cc805b7-f149-4434-bdb9-08dfd55a3ab6,0,0,0,0,1,0,0,0,0,0,0
3cc89b4a-0e98-4ed6-bb34-6019df449879,0,0,0,1,0,0,0,0,0,0,0
3ccdf3e4-eb36-4505-977b-25fdd6ba9ad2,1,0,0,0,0,0,0,0,0,0,0
3cda55b5-f329-48e9-a105-e772e151ed23,0,0,0,0,0,1,1,0,1,0,0
3ce001a0-9170-409c-8b06-b863c2e8bd1b,0,0,0,0,0,0,0,0,1,0,0
3ce37031-8c74-4970-b72f-223e3ee54696,0,0,0,0,1,0,0,0,0,0,0
3cf7a883-061c-497c-a79d-75be96b44354,0,0,0,0,1,0,0,0,0,0,0
3cf89379-0fd8-439c-b1c4-fd8e0d7468be,0,0,0,1,0,0,0,0,1,1,0
3cf9af1a-c22a-4810-a221-0ad30eb37895,0,0,0,1,0,0,0,0,0,0,0
3cfe2d67-5b28-4d87-b23c-dfc97af3685a,1,0,0,0,0,0,0,0,0,0,0
3cfec507-6e80-4270-9dc4-967c28d01841,0,0,0,0,0,0,0,0,0,0,1
3d007419-7bd1-4ca8-b593-0e157affdf8a,0,0,0,0,1,0,0,0,0,0,0
3d020872-81cc-4a49-a67c-612f0eb447d2,0,0,0,0,0,0,0,0,0,0,1
3d0a0723-c470-4275-a7d9-af902e0351f3,1,0,0,0,0,0,0,0,0,1,0
3d1a604e-ee7d-40c0-ac87-a5397088fe03,0,0,0,0,0,1,0,0,0,0,0
3d20f80c-5fe1-436b-92e4-eba889c0705c,0,0,0,0,1,0,0,0,0,0,0
3d2f2d9a-0556-4c1c-9153-f33883a71bb9,0,0,0,0,0,0,0,0,0,0,1
3d366ca7-5b95-42bc-8c4d-260ca7413c35,0,0,0,0,1,0,0,0,0,0,0
3d3bdd39-81c4-4cc1-8be1-9108e5fa9205,0,0,0,0,1,0,0,0,0,0,0
3d4157f4-9a88-4e69-88cd-f964ce21baeb,0,0,0,0,0,0,0,0,0,0,1
3d428fa9-3690-464c-9da7-a92f349a2711,0,0,0,0,0,0,0,0,0,1,0
3d4ad9dc-90f3-4949-bdcc-a6b8e9f652a2,0,0,1,1,1,1,0,1,0,0,0
3d4b7b67-3c77-4a4a-aa37-e6483184600f,0,0,0,0,0,0,0,0,0,1,0
3d543b38-8a0a-4f32-b98a-f540c1dc270f,0,0,0,0,0,0,0,0,0,1,0
3d58be99-6a8d-4f68-8323-8332c08b81c9,0,0,0,0,1,0,0,0,0,0,0
3d7045c4-b3f8-4158-92ab-28eaa8cf3fcb,0,0,0,0,0,0,0,0,0,1,0
3d7456f6-baa5-4cc9-b0c4-32aa669ebb8d,1,0,0,0,0,0,0,0,0,0,0
3d7785b7-7730-4263-9b88-3f74721d553a,1,0,0,0,0,0,0,0,1,0,0
3d7f3c90-4ac2-4890-a255-8b130ae2a24a,0,0,1,1,1,0,0,0,0,0,0
